budget,id,popularity,year,revenue,runtime,title,vote_average,vote_count
2800000,3034,9.339316,1974,86273333,106,Young Frankenstein,7.7,880
40000000,308266,16.453573,2016,86234523,114,War Dogs,6.8,1392
25000000,134374,9.218002,2013,86175291,130,Pain & Gain,6.1,1595
45000000,243683,8.588926,2014,86165646,112,Step Up All In,6.7,649
10000000,268238,5.204474,2015,85978266,122,The Second Best Exotic Marigold Hotel,6.3,277
70000000,9567,10.614987,2003,85632458,121,Tears of the Sun,6.4,582
12899867,219,6.302926,2006,85582407,121,Volver,7.3,419
27000000,56288,9.580214,2011,85564310,89,Spy Kids: All the Time in the World,4.4,228
12000000,286565,9.662731,2015,85512300,109,Paper Towns,6.1,1997
48000000,9896,12.330275,2001,85498534,112,Rat Race,6,531
14000000,77883,7.286477,2012,85446075,92,The Possession,5.8,509
35000000,13051,10.08043,2008,85416905,100,Max Payne,5.2,625
40000000,50348,6.807442,2011,85412898,119,The Lincoln Lawyer,7,923
0,10328,5.773277,1985,85313124,117,Cocoon,6.5,329
15000000,116,9.020372,2005,85306374,124,Match Point,7.2,1134
10000000,10890,11.341505,1981,85300000,106,Stripes,6.5,253
58000000,24438,7.323405,2009,85280250,103,Did You Hear About the Morgans?,5.1,281
19000000,328387,14.9837,2016,85241496,96,Nerve,7.1,2262
32000000,9335,11.359659,2005,85167639,87,Transporter 2,6.2,1076
137000000,2114,10.223851,2001,85131830,106,Final Fantasy: The Spirits Within,5.9,441
14000000,387,8.80338,1981,85000000,149,Das Boot,7.9,623
130000,9462,11.116474,1972,85000000,100,The Way of the Dragon,7.4,235
65000000,1949,19.083823,2007,84785914,157,Zodiac,7.3,2080
22000000,11090,8.473369,2001,84772742,84,The Animal,4.6,310
30000000,7278,6.416753,2008,84646831,84,Meet the Spartans,3.8,370
25000000,353070,15.157255,2017,84618541,96,Going in Style,6.6,543
35000000,88794,9.529382,2011,84606030,137,J. Edgar,6,766
40000000,10761,6.417385,2008,84601681,101,Made of Honor,6,410
25000000,11355,7.257679,1999,84565230,107,Never Been Kissed,5.8,378
5000000,551,10.341849,1972,84563118,117,The Poseidon Adventure,7.3,274
4531653,271706,2.238595,2016,84552250,100,Big Fish & Begonia,6.3,12
9000000,4978,11.928545,1986,84542002,80,An American Tail,6.6,344
12000000,13767,6.829528,2006,84500122,98,The Santa Clause 3: The Escape Clause,5,241
0,248087,1.719225,2013,84500000,144,The Eternal Zero,6.8,14
12300000,12144,13.631352,1988,84460846,69,The Land Before Time,7,660
0,2323,16.759454,1989,84431625,107,Field of Dreams,7.1,383
0,14326,5.95117,2008,84375061,97,Nights in Rodanthe,5.9,160
2600000,10895,14.202284,1940,84300000,88,Pinocchio,6.9,1412
20000000,9963,10.163764,2007,84146832,96,Premonition,5.8,391
30000000,273481,19.511221,2015,84025816,121,Sicario,7.2,2465
50000000,38579,12.285545,2010,83761844,87,Marmaduke,5,150
50000000,205587,17.887943,2014,83719388,141,The Judge,7.2,1433
32000000,38322,7.564777,2011,83615414,107,Big Mommas: Like Father  Like Son,5.3,322
10000000,107,14.014025,2000,83557872,103,Snatch,7.7,2953
24000000,1089,11.453093,1991,83531958,120,Point Break,6.9,861
0,124157,3.863016,2012,83519699,135,The Thieves,6.7,76
3500000,813,13.063203,1980,83453539,88,Airplane!,7.1,1104
2280000,756,8.03796,1940,83320000,124,Fantasia,7.2,831
9000000,14811,9.227244,1971,83304330,181,Fiddler on the Roof,7.4,136
53000000,4133,12.332223,2001,83282296,124,Blow,7.4,1352
19000000,1417,26.817754,2006,83258226,118,Pan's Labyrinth,7.6,3122
24000000,43593,8.212132,2010,83188165,88,Piranha 3D,5.3,599
36000000,48988,9.13273,2011,83160734,105,Hall Pass,5.4,627
25000000,14564,24.535733,2017,83080890,102,Rings,4.8,1075
0,11931,8.63229,2005,83073883,130,In Her Shoes,6,446
35000000,265712,6.493765,2014,83061158,90,Stand by Me Doraemon,7,103
0,329263,9.221178,2015,83027924,115,Fuck You Goethe 2,6.6,286
45000000,82525,13.248022,2012,82966152,131,Savages,6.2,784
45000000,9754,6.500892,2006,82800000,105,Firewall,5.6,270
5000000,170,17.656951,2002,82719885,113,28 Days Later,7.1,1816
25000000,1985,11.556484,2005,82466670,129,The Constant Gardener,6.9,428
30000000,133805,18.399055,2013,82394288,100,Carrie,5.8,1505
9000000,10665,8.845536,2008,82391145,86,The Strangers,6,509
50000000,1248,2.159558,2007,82169884,121,Hannibal Rising,6,666
30000000,4518,7.566321,1998,82150642,124,Elizabeth,7.2,346
100000000,314,13.340272,2004,82102379,104,Catwoman,4.2,833
35000000,59965,10.512109,2011,82087155,106,Abduction,5.6,987
6500000,668,9.356264,1969,81974493,142,On Her Majesty's Secret Service,6.5,464
35000000,249070,10.721799,2015,81967450,96,Hitman: Agent 47,5.5,1183
9000000,335796,10.182974,2016,81705746,99,Ouija: Origin of Evil,5.8,735
3500000,651,7.701349,1970,81600000,116,M*A*S*H,6.9,238
16000000,31357,3.859495,1995,81452156,127,Waiting to Exhale,6.1,34
4881000,188183,2.32186,2013,81350000,123,Finding Mr. Right,6.3,42
0,6076,6.370074,2007,81303447,116,Rabbit Without Ears,6.2,134
12000000,75674,12.159818,2012,81272766,110,Act of Valor,6.3,420
0,219572,11.982088,2013,81170000,108,Police Story 2013,5.8,92
35000000,346672,20.02976,2016,81093313,91,Underworld: Blood Wars,5.2,1619
25000000,12589,7.308162,2001,80936232,83,Jimmy Neutron: Boy Genius,5.6,235
85000000,10159,8.304835,2003,80916492,104,The Rundown,6.4,523
0,2039,12.877291,1987,80640528,102,Moonstruck,6.7,173
4800000,1690,12.093928,2005,80578934,94,Hostel,5.7,913
12000000,4638,13.535195,2007,80573774,121,Hot Fuzz,7.4,2252
20000000,40264,8.129407,2010,80547866,82,Vampires Suck,4.2,326
50000000,145220,7.244956,2014,80383290,112,Muppets Most Wanted,6.2,318
15000000,2082,11.607678,2007,80253908,109,Halloween,5.9,510
32000000,9353,12.042646,2006,80197993,92,Nacho Libre,5.6,368
60000000,11329,8.810961,2003,80154140,127,Runaway Jury,6.9,354
43000000,711,10.536255,2000,80049764,136,Finding Forrester,7,305
8200000,1788,10.403992,1984,80035402,107,Footloose,6.4,525
12000000,335462,2.162781,2015,80000000,90,Wolf Warrior,5.8,29
50000000,10877,12.280827,2001,79958599,101,Exit Wounds,5.3,111
25000000,10136,8.236472,1986,79817939,94,The Golden Child,5.6,311
40000000,76494,7.271503,2012,79700000,110,What to Expect When You're Expecting,5.8,611
7000000,11123,6.657792,1974,79666653,123,Earthquake,5.6,76
12000000,860,8.321647,1983,79567667,114,WarGames,7,517
4800000,338,10.605595,2003,79384880,121,Good bye  Lenin!,7.4,602
15000000,2616,8.13754,1989,79258538,100,Uncle Buck,6.6,338
20000000,9387,10.52008,1982,79114085,129,Conan the Barbarian,6.6,663
32000000,9714,8.04209,1997,79082515,102,Home Alone 3,5.1,632
2000000,657,12.536729,1963,78898765,115,From Russia with Love,6.9,773
11000000,249164,9.659244,2014,78874843,106,If I Stay,7.3,1415
12000000,150,15.297121,1982,78868508,96,48 Hrs.,6.5,364
12000000,37136,15.698222,1988,78756177,85,The Naked Gun: From the Files of Police Squad!,7.1,1020
29000000,323676,7.533146,2016,78636257,91,The Boss,5.5,441
12500000,9421,6.122739,1998,78599508,80,The Dinner Game,7.7,408
85000000,9884,10.175503,2002,78382433,108,Collateral Damage,5.5,431
20000000,4258,14.27281,2013,78378744,86,Scary Movie 5,4.6,813
6400000,218,19.293562,1984,78371200,108,The Terminator,7.4,4208
60000000,38321,8.259952,2011,78309131,87,Priest,5.4,710
17000000,10345,5.772293,1989,78247647,101,K-9,5.5,209
10000000,146301,9.185701,2015,78096553,88,Paranormal Activity: The Ghost Dimension,5,435
15000000,64690,15.388875,2011,78054825,100,Drive,7.4,3832
80000000,11026,13.02369,2004,78000586,114,Exorcist: The Beginning,4.7,189
25000000,1497,7.994266,1991,78000000,88,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,5.8,290
0,16214,2.991742,1978,78000000,107,Hooper,6.1,36
52000000,2026,9.686638,2005,77944725,113,Hostage,6.2,519
60000000,5820,12.915358,2006,77920346,108,The Sentinel,5.8,230
48000000,1389,7.349812,1998,77745568,123,Out of Sight,6.5,338
85000000,5851,4.917863,2002,77741732,95,Showtime,5.3,286
22000000,783,12.383755,1982,77737889,191,Gandhi,7.4,730
3000000,82507,12.490637,2012,77712439,110,Sinister,6.8,1611
115000000,12100,7.455875,2002,77628265,134,Windtalkers,5.8,345
30000000,3594,8.140941,2007,77566815,101,The Number 23,6.3,1045
0,18781,10.80374,2009,77527732,102,The Haunting in Connecticut,6,317
28000000,9778,5.715737,2001,77516304,90,Serendipity,6.6,529
35000000,34806,6.629999,2010,77477008,106,The Back-Up Plan,5.7,468
25000000,75174,14.31675,2012,77278331,117,The Grey,6.4,1476
25000000,7345,8.200627,2007,77208711,158,There Will Be Blood,7.9,1581
20000000,192,11.469751,1986,77200000,130,The Name of the Rose,7.2,739
22000000,82650,10.225555,2012,77112176,94,Diary of a Wimpy Kid: Dog Days,6,229
33000000,316023,12.237571,2016,77068246,98,Mike and Dave Need Wedding Dates,5.9,901
15000000,315011,9.285519,2016,77000000,120,Shin Godzilla,6.6,152
135000000,10048,13.89018,2005,76932943,121,Stealth,4.9,341
30000000,7214,11.093737,2005,76669806,136,Coach Carter,7.3,510
0,11176,6.769866,1979,76657000,97,The Muppet Movie,7,168
0,203833,16.373622,2013,76586316,131,The Book Thief,7.4,1528
0,11862,8.387519,1995,76578911,106,Father of the Bride Part II,5.7,173
3500159,455,6.262677,2002,76578641,112,Bend It Like Beckham,6.2,593
16000000,13788,7.108555,2009,76514050,87,The Unborn,4.8,373
23000000,10147,10.930143,2003,76488889,91,Bad Santa,6.4,666
0,21736,2.096835,1998,76447420,44,Everest,6.3,20
95000000,10501,8.755188,2000,76432727,89,The Road to El Dorado,7,892
15000000,9829,10.527141,2006,76286096,111,United 93,6.9,377
25000000,117,11.062203,1987,76270454,119,The Untouchables,7.6,1424
70000000,1738,9.41746,2007,76066841,96,Next,5.9,880
27000000,42807,2.917013,1998,76000000,113,The Newton Boys,5.9,44
9100000,14070,4.23908,2008,76000000,183,Ghajini,6.9,84
0,290217,0.504,2014,76000000,0,My Old Classmate,6,4
12500000,10316,6.82647,2011,75993061,101,The Ides of March,6.5,924
10500000,796,8.181065,1999,75902208,97,Cruel Intentions,6.6,848
0,15159,18.54675,2009,75871032,92,The Pink Panther 2,5.4,323
39000000,9531,9.614638,1983,75850624,125,Superman III,5.3,500
12000000,10611,6.498789,2002,75781642,102,Barbershop,6.2,139
68000000,6171,7.694847,2003,75715436,136,Dreamcatcher,5.2,574
15000000,33217,12.139919,2010,75700498,92,Diary of a Wimpy Kid,5.9,369
18000000,9479,17.730913,1993,75634409,76,The Nightmare Before Christmas,7.6,2135
20000000,14635,10.991137,2002,75597042,127,The Rookie,6.5,112
13000000,1931,5.607508,2007,75511123,114,Stomp the Yard,6.1,90
30000000,4513,8.764548,2007,75505973,113,30 Days of Night,6.2,784
40000000,9361,15.228794,1992,75505856,112,The Last of the Mohicans,7.1,747
52000000,49520,6.906145,2011,75450437,112,The Change-Up,5.9,753
35000000,11362,10.765924,2002,75395048,131,The Count of Monte Cristo,7.3,463
35000000,4148,12.265867,2008,75225693,119,Revolutionary Road,6.8,824
9000000,334541,12.821257,2016,75026965,135,Manchester by the Sea,7.5,1553
50000000,10586,10.789928,1996,75000000,109,The Ghost and the Darkness,6.4,238
8000000,37735,15.138144,2010,74952305,92,Easy A,6.7,2282
80000000,12201,9.554067,2010,74901339,117,Edge of Darkness,6.2,496
0,9051,8.539083,1979,74865517,122,10,5.4,69
30000000,10333,2.960942,1991,74787599,132,The Prince of Tides,5.9,57
55000000,201085,13.492684,2015,74679822,119,Crimson Peak,6.4,1494
64000000,12618,4.140398,1999,74608570,133,Random Hearts,5.3,63
40000000,68179,11.617481,2013,74597643,89,Escape from Planet Earth,5.7,337
35000000,768,7.79014,2001,74558115,122,From Hell,6.6,758
60000000,11128,7.650411,2004,74541707,115,Ladder 49,6.2,213
55000000,4517,7.608243,2007,74237563,114,Elizabeth: The Golden Age,6.6,310
60000000,9341,11.664861,2003,74208267,136,The Core,5.5,531
18000000,2019,7.834351,1993,74189677,97,Hard Target,6.1,237
25000000,152737,6.954296,2013,74188937,121,August: Osage County,6.9,497
31000000,12233,10.813579,1988,74151346,74,Oliver & Company,6.5,372
31000000,11352,5.443097,1989,74134790,122,Always,6,136
36000000,11831,2.263584,1997,74000000,155,Amistad,6.8,324
18700000,366080,2.017961,2016,74000000,150,Kabali,5.9,21
0,6471,5.873021,1979,73961419,94,The Jerk,7,272
50000000,10400,5.716009,1999,73956241,146,The Hurricane,7.2,401
16000000,339984,7.528099,2016,73883359,117,Miracles from Heaven,6.8,191
20000000,17335,7.175154,2009,73830340,108,Obsessed,5.1,138
45000000,10483,13.53003,2008,73762516,105,Death Race,6,1205
60000000,8914,7.493615,1999,73648228,105,Deep Blue Sea,5.6,616
80000000,6522,7.579444,1999,73345029,108,Life,6.4,179
15000000,4011,10.627364,1988,73326666,92,Beetlejuice,7.1,1475
20000000,7979,5.970067,2007,73276047,128,The Kite Runner,7.3,405
17000000,81836,7.812646,2012,73244881,111,To Rome with Love,5.6,564
13000000,8859,10.890236,2000,73180723,83,Dude  Whereâ€™s My Car?,5.3,523
60000000,13389,7.094624,2008,73174566,101,Righteous Kill,5.9,382
0,87826,13.409588,2012,73100172,105,Here Comes the Boom,6,598
60795000,7183,9.925255,2007,73090611,109,Perfect Stranger,5.4,242
35000000,15189,6.317992,2009,73034460,100,Hotel for Dogs,5.7,205
51000000,9907,6.984949,2006,72779000,90,Barnyard,5.3,230
11000000,12094,7.915368,2006,72778712,95,Jackass Number Two,6.4,306
49000000,10796,9.769047,2001,72700000,87,The One,5.7,445
25000000,287948,11.007319,2015,72629670,96,The Transporter Refueled,5.3,573
14000000,9877,6.081401,1998,72527595,99,Urban Legend,5.6,293
7000000,10131,8.120317,1988,72500000,99,A Nightmare on Elm Street 4: The Dream Master,5.8,287
35000000,13515,8.612618,2008,72436439,110,Mirrors,6,494
21000000,60307,8.425361,2011,72417394,99,Diary of a Wimpy Kid: Rodrick Rules,6.3,250
0,217923,14.164519,2013,72287783,133,Young Detective Dee: Rise of the Sea Dragon,5.9,70
1300000,11951,5.184013,1971,72266306,99,Vanishing Point,7.1,110
20000000,38,12.906327,2004,72258126,108,Eternal Sunshine of the Spotless Mind,7.9,3758
18000000,11286,6.693055,1981,72179579,95,The Cannonball Run,6.2,161
110000000,10204,7.825072,2004,72178895,120,Around the World in 80 Days,5.7,687
70000000,9381,9.273808,2008,72108608,101,Babylon A.D.,5.4,687
17000000,11113,12.494394,1964,72070731,170,My Fair Lady,7.4,361
45000000,13499,10.238422,2005,72028752,90,Yours  Mine & Ours,5.7,233
26000000,134,12.434175,2000,71868327,106,O Brother  Where Art Thou?,7.3,1144
58000000,39514,12.595165,2010,71664962,111,RED,6.6,2858
17000000,146304,6.102021,2013,71625195,123,The Best Man Holiday,6.7,110
0,12151,7.427491,1986,71624879,93,Ruthless People,6.7,104
50000000,241554,16.838145,2015,71561644,114,Run All Night,6.3,1169
85000000,12159,11.218378,1998,71485043,113,What Dreams May Come,6.8,596
21000000,9428,9.707542,2001,71441250,110,The Royal Tenenbaums,7.4,1317
27000000,5825,9.802574,1989,71320000,97,National Lampoon's Christmas Vacation,7.1,668
1200000,11319,11.32442,1977,71215869,78,The Rescuers,6.7,609
65000000,100241,9.415817,2014,71154592,92,I  Frankenstein,5.1,701
0,6951,12.372038,1989,71079915,100,Turner & Hooch,5.9,335
60000000,11679,19.144611,2005,71073932,101,xXx: State of the Union,4.7,565
68000000,11371,14.741992,2001,71069884,124,The Score,6.7,436
25000000,109091,14.723646,2013,71009334,117,The Counselor,5,724
60000000,10479,10.278274,2000,71000000,128,Rules of Engagement,6,178
31115000,8095,8.591238,1963,71000000,248,Cleopatra,6.7,148
60000000,353491,50.903593,2017,71000000,95,The Dark Tower,5.7,688
20000000,11237,10.749404,2004,70992898,97,Anacondas: The Hunt for the Blood Orchid,4.9,200
14600000,137,12.989627,1993,70906973,101,Groundhog Day,7.4,2358
29000000,6312,11.564252,2001,70752904,137,Brotherhood of the Wolf,6.6,404
0,17169,6.279562,1980,70687344,115,Any Which Way You Can,6.1,95
18000000,10724,8.97528,1982,70687344,136,Firefox,5.5,141
0,9876,14.40112,1992,70611210,87,Stop! Or My Mom Will Shoot,4.6,220
8500000,891,12.421754,1976,70600000,138,All the President's Men,7.6,424
25000000,12620,9.920106,2008,70442940,97,The House Bunny,5.6,548
30000000,172,12.308007,1989,70200000,107,Star Trek V: The Final Frontier,5.6,384
24000000,184098,7.576924,2014,70181428,105,Think Like a Man Too,6.3,229
6000000,9377,12.724645,1986,70136369,103,Ferris Bueller's Day Off,7.5,1340
40000000,11066,6.506983,1992,70100000,117,Boomerang,5.4,139
19000000,11247,8.385361,2004,70067909,95,A Cinderella Story,6.1,737
55000000,5176,18.079094,2007,70016220,122,3:10 to Yuma,6.9,1210
300000,948,13.672759,1978,70000000,91,Halloween,7.4,1066
2000000,582,9.02255,2006,70000000,137,The Lives of Others,7.9,977
9000000,20453,7.675621,2009,70000000,170,3 Idiots,7.8,850
15000000,947,10.893332,1962,69995385,216,Lawrence of Arabia,7.8,870
76000000,9693,14.114606,2006,69959751,109,Children of Men,7.4,2120
0,16804,8.175019,2008,69932387,130,Departures,7.7,202
60000000,313297,12.321832,2016,69929545,102,Kubo and the Two Strings,7.7,982
50000000,9975,12.602502,2006,69834815,86,Curious George,6.1,109
35000000,8065,8.33756,2008,69823199,123,21,6.5,1406
8000000,2619,8.441602,1984,69821334,111,Splash,6.1,328
70000000,4413,11.8027,2007,69766619,122,The Brave One,6.4,258
35000000,16363,2.171346,1982,69701637,114,The Best Little Whorehouse in Texas,5.9,41
65000000,4244,15.045725,2000,69700000,104,The Kid,6,242
0,11472,8.482834,1995,69660733,103,Nine Months,5.5,171
19000000,10762,6.046516,2004,69631118,95,Without a Paddle,5.3,217
15000000,9792,18.960549,2006,69623713,107,The Hills Have Eyes,6.1,726
0,1257,14.764607,2007,69485490,102,Because I Said So,5.8,194
0,2284,8.696467,2007,69474661,93,Mr. Magorium's Wonder Emporium,6,365
50000000,14199,6.477862,2005,69425966,92,The Adventures of Sharkboy and Lavagirl,4.4,278
50000000,300671,18.022579,2016,69411370,144,13 Hours: The Secret Soldiers of Benghazi,7,963
35000000,2959,7.102076,2007,69307224,91,License to Wed,5.3,258
90000000,9447,6.229629,1998,69131860,92,Babe: Pig in the City,5.3,312
32000000,22907,7.000421,2010,69055695,107,Takers,6.1,399
0,96724,8.543311,2012,68929150,130,Anna Karenina,6.5,660
35000000,11638,6.71898,2005,68915888,105,Guess Who,5.5,230
28000000,254473,7.482959,2014,68896829,90,Brick Mansions,5.7,628
40000000,10066,7.163099,2005,68766121,113,House of Wax,5.5,696
24000000,10313,6.253084,2009,68729358,93,The Men Who Stare at Goats,5.9,755
12000000,9281,10.312017,1985,68706993,113,Witness,7,390
10500000,62,22.494622,1968,68700000,149,2001: A Space Odyssey,7.9,3075
43000000,11812,8.889064,2002,68696770,84,The Sweetest Thing,5.3,286
100000000,18162,7.642063,2009,68688831,102,Land of the Lost,5.4,387
19000000,1251,11.649588,2006,68673228,141,Letters from Iwo Jima,7.2,553
13000000,158011,8.611077,2013,68572378,94,The Call,6.6,1275
80000000,10715,13.666488,2003,68514844,90,Looney Tunes: Back in Action,5.6,302
16000000,10991,10.264597,2000,68411275,93,PokÃ©mon: Spell of the Unknown,6,143
16000000,10991,6.480376,2000,68411275,93,PokÃ©mon: Spell of the Unknown,6,144
0,13493,6.640014,2008,68397662,83,College Road Trip,5,91
7200000,13763,9.190328,1984,68392977,111,Purple Rain,6.6,91
25000000,7211,8.936547,2007,68377859,98,Dan in Real Life,6.5,363
30000000,8836,9.863584,2008,68369434,104,The X Files: I Want to Believe,5.5,534
35000000,9645,13.955376,2002,68349884,91,Ghost Ship,5.3,540
22000000,2055,16.532577,2003,68296293,139,Open Range,7,268
8500000,12180,8.524857,2008,68282844,98,Star Wars: The Clone Wars,5.8,434
68000000,80035,13.276971,2012,68267862,98,The Watch,5.3,899
16000000,83666,8.692433,2012,68263166,94,Moonrise Kingdom,7.6,1701
11000000,22804,17.360894,2009,68233629,90,Saw VI,6,755
30000000,203793,0.595196,2013,68129518,131,Stalingrad,5.7,93
31000000,10559,10.163266,2000,68106245,118,Frequency,7,473
22000000,37933,9.409701,2006,68000000,115,Tales from Earthsea,6.5,278
26000000,22894,13.795875,2010,67918658,100,Legion,5.2,643
8272296,99,10.000915,1999,67872296,101,All About My Mother,7.4,337
22000000,235260,6.477292,2014,67800064,138,Son of God,5.9,83
3000000,323272,5.384163,2015,67790117,120,War Room,6.9,92
1800000,38358,6.397109,2010,67738090,87,The Last Exorcism,5.6,330
16500000,816,11.749159,1997,67683989,94,Austin Powers: International Man of Mystery,6.5,1033
22000000,10650,9.737907,1983,67642693,117,Sudden Impact,6.5,210
75000000,3172,13.136791,2001,67631903,123,Bandits,6.2,307
40000000,209451,6.447072,2014,67347013,134,Jersey Boys,6.8,257
60000000,201,11.367801,2002,67312826,117,Star Trek: Nemesis,6.1,488
0,10897,6.707109,1994,67308282,82,The Little Rascals,6.3,214
20000000,617,13.924623,1998,67200000,108,Wild Things,6.3,454
20000000,8968,9.704289,2005,67192859,89,Boogeyman,4.6,194
15000000,16769,2.847277,1980,67182787,125,Coal Miner's Daughter,7.2,67
70000000,44564,7.513067,2011,67112664,111,The Dilemma,5.2,306
23400000,362136,2.864948,2015,67000000,174,Prem Ratan Dhan Payo,5.6,39
0,24253,14.38601,2009,66995253,129,The Girl Who Played with Fire,6.9,561
25000000,227156,12.472206,2014,66980456,94,The Giver,6.4,1859
60000000,10047,9.471838,1999,66976317,148,The Messenger: The Story of Joan of Arc,6.2,373
15000000,10053,5.149058,2006,66966987,87,When a Stranger Calls,5.4,273
50000000,378236,33.694599,2017,66913939,86,The Emoji Movie,5.8,327
10000000,42684,7.676017,2010,66821036,100,Skyline,4.7,516
20000000,273895,7.107071,2014,66787908,127,Selma,7.4,835
20000000,10023,7.907938,1987,66673516,106,Dragnet,5.7,139
30000000,22970,14.811958,2012,66486080,95,The Cabin in the Woods,6.6,2314
16000000,11397,9.101896,2001,66468332,89,Not Another Teen Movie,5.5,444
0,374205,5.40012,2016,66207073,120,One Piece Film: GOLD,7.3,58
0,12705,7.190986,1980,66132626,100,Smokey and the Bandit II,5.1,87
25000000,5123,8.874048,2007,66122026,114,August Rush,7.2,821
50000000,11451,9.35239,2005,66002004,101,Herbie Fully Loaded,5.1,559
15000000,9070,7.024227,1995,66000000,92,Mighty Morphin Power Rangers: The Movie,5.2,153
70000000,3132,9.540021,2002,65977295,116,Bad Company,5.4,232
90000000,3683,9.224494,2006,65900249,132,Flags of Our Fathers,6.7,532
25000000,111,11.299673,1983,65884703,170,Scarface,8,3017
13000000,7984,7.405895,1993,65796862,133,In the Name of the Father,7.6,363
40000000,1921,14.840318,2001,65754228,119,Sweet November,6.4,292
26000000,9454,13.309701,1998,65705772,121,Ever After: A Cinderella Story,6.8,408
55000000,2207,11.887779,2006,65664721,105,16 Blocks,6.2,675
25000000,293863,10.542026,2015,65663276,112,The Age of Adaline,7.4,2052
0,11384,7.122938,1991,65595485,111,The Hard Way,6.1,116
4000000,48415,6.700081,2010,65584679,102,Welcome to the South,6.6,395
20000000,1266,13.246795,2008,65569869,109,Street Kings,6.3,369
62000000,7270,5.539265,2003,65565672,116,Matchstick Men,6.9,515
17000000,10402,6.567794,1999,65535067,88,Deuce Bigalow: Male Gigolo,5.4,314
14500000,2334,5.892859,2003,65497208,82,Taxi 3,5.5,367
45000000,11081,7.85646,2004,65470529,103,Taking Lives,6,356
20000000,27579,7.275649,2010,65464324,104,The American,5.8,488
0,11548,11.492174,1987,65088797,106,Batteries not Included,6.3,222
18000000,21301,8.353739,2004,65070412,106,Barbershop 2:  Back in Business,5.7,77
4000000,376867,14.171675,2016,65046687,111,Moonlight,7.3,1831
22000000,10805,4.860672,1983,64892670,93,Staying Alive,4.7,93
20000000,8848,8.732701,2008,64822796,112,The Bank Job,6.6,708
0,13105,10.693092,1983,64783827,91,Mr. Mom,6.5,79
30000000,71469,8.127392,2011,64626786,89,The Darkest Hour,4.8,474
36000000,23048,11.967652,2010,64572262,101,Hot Tub Time Machine,5.9,911
125000000,262841,14.801195,2016,64493915,105,Monster Trucks,6,209
149000000,11619,9.922577,2006,64459316,85,Flushed Away,6,909
28000000,14292,8.248999,2004,64445708,135,Miracle,7,162
25000000,2140,7.637345,2001,64437847,98,Kiss of the Dragon,6.4,304
24000000,393457,11.599716,2016,64414761,139,Fences,6.7,750
30000000,8054,6.859934,2009,64352607,123,The Imaginarium of Doctor Parnassus,6.3,885
35000000,9091,5.23158,1995,64350171,106,Sudden Death,5.5,174
5000000,9012,14.095586,2002,64282312,87,Jackass: The Movie,6.1,355
15000000,586,7.603652,1997,64256513,97,Wag the Dog,6.7,273
15000000,1562,12.884191,2007,64238440,100,28 Weeks Later,6.5,1225
15000000,306819,11.245661,2015,64191523,120,The Danish Girl,7.4,1689
10000000,321258,17.028854,2016,64188367,97,The Boy,5.8,1133
3300000,243940,5.840554,2015,64110728,83,The Lazarus Effect,5.1,517
11000000,10377,7.922216,1992,64088552,120,My Cousin Vinny,7.3,393
3860000,44865,8.959821,2013,64076736,130,The Grandmaster,6.3,280
30000000,8780,10.901355,2008,63833449,99,Baby Mama,5.8,205
37000000,11802,6.212702,2008,63800345,81,Space Chimps,5.1,102
30000000,50456,8.071196,2011,63782078,111,Hanna,6.5,1284
42000000,11560,8.371005,2002,63781810,115,High Crimes,6.1,187
0,6069,13.031671,1987,63766510,118,The Witches of Eastwick,6.2,334
35000000,10276,11.787942,1991,63710000,100,What About Bob?,6.7,265
22000000,270487,11.241366,2016,63647656,106,Hail  Caesar!,5.7,1338
24000000,68817,6.162257,2011,63543328,113,Footloose,6.4,438
6200000,9346,6.505209,1983,63541777,98,Risky Business,6.4,340
14000000,10423,5.079464,1993,63513743,120,Dragon: The Bruce Lee Story,6.8,156
8000000,198277,10.289628,2013,63464861,104,Begin Again,7.3,1285
55000000,9618,7.507261,1989,63408614,104,Tango & Cash,6.1,468
30000000,109421,11.645847,2013,63372757,106,Side Effects,6.4,1340
44000000,72710,11.342024,2013,63327201,125,The Host,6,1859
35000000,4515,5.80986,2007,63215872,92,Lions for Lambs,6,223
17000000,11351,14.786032,2003,63102666,104,Jeepers Creepers 2,5.5,304
25000000,77866,10.595067,2012,63100000,109,Contraband,6.1,777
0,47931,12.334357,2010,63027681,115,Elite Squad: The Enemy Within,7.5,477
34000000,228205,10.264416,2015,63013281,128,The Longest Ride,7.3,1083
0,11566,13.696394,1993,63000000,110,Dave,6.3,205
1000000,277685,10.07817,2015,62882090,82,Unfriended,5.5,1092
50000000,290250,16.075615,2016,62788218,116,The Nice Guys,7,2382
40000000,1683,9.825841,2007,62771059,99,The Reaping,5.4,209
18000000,10028,11.863954,2003,62646763,94,Honey,6,313
30000000,146238,8.864607,2013,62616646,91,Runner Runner,5.5,547
3705538,11386,7.404329,1992,62548947,112,The Crying Game,6.9,180
7500000,623,11.400353,1988,62493712,108,A Fish Called Wanda,7.1,576
60000000,17610,10.087637,2009,62357900,97,Year One,4.6,538
74500000,1997,5.300303,2004,62172050,109,Two Brothers,6.9,185
14000000,9941,9.970485,1986,62134225,103,Down and Out in Beverly Hills,5.9,67
57000000,1722,9.243715,2001,62112895,131,Captain Corelli's Mandolin,5.6,146
